id,name,type,country,city,latitude,longitude,average_price_usd,rating,rating_count,amenities,description,popularity_score,category,nearby_destinations,generated_at
gt_1081,Delhi Park,attraction,India,Delhi,28.72261,77.078567,5.73,3.69,18962,"Spa, Pool",Delhi Park is a popular attraction in Delhi. Visitors enjoy its scenic value and cultural importance.,99,beach,Sao Paulo Downtown,2025-10-31T17:59:12.155619Z
gt_1082,Hong Kong Historic District,destination,China,Hong Kong,22.270474,114.165862,4.48,4.47,414,"Breakfast Included, Bar, Parking","Hong Kong Historic District area in Hong Kong, known for its local culture and points of interest.",55,budget,"Budapest Waterfront, Warsaw Downtown",2025-10-31T17:59:12.155639Z
gt_1083,Los Angeles Transit Hub,railway_station,United States,Los Angeles,34.018196,-118.205935,0.0,4.38,1401,"Pool, Family Rooms, Pet Friendly",Los Angeles Transit Hub serving Los Angeles with national and regional connections.,70,family,"Prague Boutique, Guangzhou Lodge, Baghdad Old Town",2025-10-31T17:59:12.155658Z
gt_1084,Santiago Inn,hotel,Chile,Santiago,-33.457064,-70.630718,63.14,3.65,2803,"Pet Friendly, Family Rooms","Comfortable Santiago Inn located in Santiago, offering Pet Friendly, Family Rooms. Suitable for business and leisure travelers.",76,family,,2025-10-31T17:59:12.155673Z
gt_1085,Copenhagen Boutique,hotel,Denmark,Copenhagen,55.658358,12.604769,110.03,3.96,2593,"Family Rooms, Breakfast Included","Comfortable Copenhagen Boutique located in Copenhagen, offering Family Rooms, Breakfast Included. Suitable for business and leisure travelers.",74,beach,,2025-10-31T17:59:12.155695Z
gt_1086,Phuket Boutique,hotel,Thailand,Phuket,7.913067,98.414572,55.06,4.18,6600,"Beach Access, Airport Shuttle","Comfortable Phuket Boutique located in Phuket, offering Beach Access, Airport Shuttle. Suitable for business and leisure travelers.",89,budget,Kiev Inn,2025-10-31T17:59:12.155722Z
gt_1087,Berlin Hotel,hotel,Germany,Berlin,52.497261,13.408443,122.11,2.99,10599,"Pool, Airport Shuttle, Non-smoking","Comfortable Berlin Hotel located in Berlin, offering Pool, Airport Shuttle, Non-smoking. Suitable for business and leisure travelers.",88,cultural,Helsinki Museum,2025-10-31T17:59:12.155747Z
gt_1088,Busan Hotel,hotel,South Korea,Busan,35.200723,129.079433,76.61,2.59,2842,Pet Friendly,"Comfortable Busan Hotel located in Busan, offering Pet Friendly. Suitable for business and leisure travelers.",78,beach,,2025-10-31T17:59:12.155769Z
gt_1089,Copenhagen Lodge,hotel,Denmark,Copenhagen,55.701108,12.602017,161.49,3.24,12520,Fitness Center,"Comfortable Copenhagen Lodge located in Copenhagen, offering Fitness Center. Suitable for business and leisure travelers.",94,nature,"Doha Historic District, Rio de Janeiro Suites",2025-10-31T17:59:12.155799Z
gt_109,Kiev Beach Resort,resort,Ukraine,Kiev,50.417649,30.559015,148.93,2.68,4480,"Pool, Pet Friendly","Relaxing resort in Kiev with Pool, Pet Friendly. Ideal for holidays and retreats.",81,beach,"Kiev Inn, Los Angeles Downtown, Moscow Old Town",2025-10-31T17:59:12.130760Z
gt_1090,Berlin Park,attraction,Germany,Berlin,52.547507,13.366875,17.03,3.95,32630,"Non-smoking, Fitness Center, Parking, Airport Shuttle",Berlin Park is a popular attraction in Berlin. Visitors enjoy its scenic value and cultural importance.,100,beach,"Rio de Janeiro Waterfront, Istanbul Suites",2025-10-31T17:59:12.155826Z
gt_1091,Tokyo Inn,hotel,Japan,Tokyo,35.644047,139.65801,108.71,2.57,13259,"Spa, Pool","Comfortable Tokyo Inn located in Tokyo, offering Spa, Pool. Suitable for business and leisure travelers.",92,adventure,Chicago Hotel,2025-10-31T17:59:12.155853Z
gt_1092,Helsinki Hotel,hotel,Finland,Helsinki,60.185069,24.939769,52.88,3.56,14427,Pool,"Comfortable Helsinki Hotel located in Helsinki, offering Pool. Suitable for business and leisure travelers.",97,cultural,"Seoul Boutique, Tel Aviv Downtown, Hanoi Historic District",2025-10-31T17:59:12.155883Z
gt_1093,Brisbane Museum,attraction,Australia,Brisbane,-27.465403,152.993955,13.18,4.66,27677,"Free WiFi, Spa, Bar, Family Rooms",Brisbane Museum is a popular attraction in Brisbane. Visitors enjoy its scenic value and cultural importance.,97,luxury,"Singapore Old Town, Copenhagen Inn",2025-10-31T17:59:12.155911Z
gt_1094,New York Hotel,hotel,United States,New York,40.728798,-73.999544,121.6,2.88,8684,"Fitness Center, Free WiFi","Comfortable New York Hotel located in New York, offering Fitness Center, Free WiFi. Suitable for business and leisure travelers.",90,nature,Santiago Old Town,2025-10-31T17:59:12.155951Z
gt_1095,Rome Retreat,resort,Italy,Rome,41.920117,12.534676,179.75,2.77,7155,"Airport Shuttle, Spa","Relaxing resort in Rome with Airport Shuttle, Spa. Ideal for holidays and retreats.",91,cultural,Budapest Waterfront,2025-10-31T17:59:12.155971Z
gt_1096,Phuket Airport,airport,Thailand,Phuket,7.830482,98.349739,0.0,3.15,688,Non-smoking,"Phuket Phuket Airport, main air transport hub serving the region.",68,budget,"Shanghai Lodge, Melbourne Temple, Reykjavik Hotel",2025-10-31T17:59:12.155990Z
gt_1097,Budapest Park,attraction,Hungary,Budapest,47.521617,19.063032,15.0,4.36,9989,Non-smoking,Budapest Park is a popular attraction in Budapest. Visitors enjoy its scenic value and cultural importance.,95,luxury,Accra Temple,2025-10-31T17:59:12.156012Z
gt_1098,Stockholm Retreat,resort,Sweden,Stockholm,59.36493,18.099922,263.79,4.13,6662,"Parking, Beach Access, Pool, Free WiFi","Relaxing resort in Stockholm with Parking, Beach Access, Pool, Free WiFi. Ideal for holidays and retreats.",89,cultural,"Ho Chi Minh City Museum, Baghdad Historic District",2025-10-31T17:59:12.156048Z
gt_1099,Toronto Temple,attraction,Canada,Toronto,43.638194,-79.383452,17.3,4.82,7658,"Fitness Center, Pool, Pet Friendly, Beach Access",Toronto Temple is a popular attraction in Toronto. Visitors enjoy its scenic value and cultural importance.,93,nature,Copenhagen Downtown,2025-10-31T17:59:12.156082Z
gt_11,Manila Hotel,hotel,Philippines,Manila,14.568541,120.943893,78.47,2.63,524,"Pool, Fitness Center, Airport Shuttle","Comfortable Manila Hotel located in Manila, offering Pool, Fitness Center, Airport Shuttle. Suitable for business and leisure travelers.",61,beach,"Phuket Old Town, Hanoi Waterfront, Chennai Lodge",2025-10-31T17:59:12.127589Z
gt_110,San Francisco Resort,resort,United States,San Francisco,37.755095,-122.397112,210.08,2.44,7832,"Airport Shuttle, Free WiFi, Breakfast Included","Relaxing resort in San Francisco with Airport Shuttle, Free WiFi, Breakfast Included. Ideal for holidays and retreats.",90,nature,Dublin Suites,2025-10-31T17:59:12.130784Z
gt_1100,Seoul Temple,attraction,South Korea,Seoul,37.550843,126.950352,11.01,4.81,26170,"Spa, Family Rooms, Pet Friendly, Pool",Seoul Temple is a popular attraction in Seoul. Visitors enjoy its scenic value and cultural importance.,98,adventure,"Dublin Beach, Tel Aviv Old Town",2025-10-31T17:59:12.156111Z
gt_1101,Las Vegas Museum,attraction,United States,Las Vegas,36.181774,-115.141357,18.48,4.4,8950,Parking,Las Vegas Museum is a popular attraction in Las Vegas. Visitors enjoy its scenic value and cultural importance.,89,nature,"Kyoto Waterfront, San Francisco Downtown, Barcelona Boutique",2025-10-31T17:59:12.156139Z
gt_1102,Reykjavik Temple,attraction,Iceland,Reykjavik,64.120853,-21.90871,6.8,4.29,16710,"Non-smoking, Family Rooms, Bar",Reykjavik Temple is a popular attraction in Reykjavik. Visitors enjoy its scenic value and cultural importance.,96,family,"Abu Dhabi Monument, Hong Kong Downtown, Brisbane Lodge",2025-10-31T17:59:12.156171Z
gt_1103,Bangkok Boutique,hotel,Thailand,Bangkok,13.793884,100.484467,68.19,3.53,4809,Breakfast Included,"Comfortable Bangkok Boutique located in Bangkok, offering Breakfast Included. Suitable for business and leisure travelers.",83,budget,"Los Angeles Old Town, Baghdad Waterfront",2025-10-31T17:59:12.156199Z
gt_1104,Auckland International Airport,airport,New Zealand,Auckland,-36.871444,174.796656,0.0,3.25,939,Beach Access,"Auckland Auckland International Airport, main air transport hub serving the region.",69,family,"Reykjavik Historic District, Chicago Old Town",2025-10-31T17:59:12.156224Z
gt_1105,Oslo Inn,hotel,Norway,Oslo,59.890091,10.787661,102.03,4.52,3122,Pet Friendly,"Comfortable Oslo Inn located in Oslo, offering Pet Friendly. Suitable for business and leisure travelers.",82,luxury,"Copenhagen Old Town, Jerusalem Waterfront",2025-10-31T17:59:12.156249Z
gt_1106,Reykjavik Inn,hotel,Iceland,Reykjavik,64.16862,-21.916623,36.87,4.68,6081,Free WiFi,"Comfortable Reykjavik Inn located in Reykjavik, offering Free WiFi. Suitable for business and leisure travelers.",82,beach,Berlin Downtown,2025-10-31T17:59:12.156272Z
gt_1107,Melbourne Monument,attraction,Australia,Melbourne,-37.820401,144.970048,15.42,3.39,23429,"Breakfast Included, Pool, Fitness Center, Bar",Melbourne Monument is a popular attraction in Melbourne. Visitors enjoy its scenic value and cultural importance.,100,urban,Honolulu Downtown,2025-10-31T17:59:12.156310Z
gt_1108,Chicago Monument,attraction,United States,Chicago,41.832861,-87.652662,16.29,3.79,42127,Free WiFi,Chicago Monument is a popular attraction in Chicago. Visitors enjoy its scenic value and cultural importance.,100,adventure,San Francisco Hotel,2025-10-31T17:59:12.156328Z
gt_1109,Saint Petersburg Downtown,destination,Russia,Saint Petersburg,59.975316,30.346228,3.08,4.07,88,"Parking, Breakfast Included, Pet Friendly, Beach Access","Saint Petersburg Downtown area in Saint Petersburg, known for its local culture and points of interest.",47,beach,"Guadalajara Beach, Paris Inn, Tokyo Beach",2025-10-31T17:59:12.156349Z
gt_111,Kolkata Viewpoint,attraction,India,Kolkata,22.586471,88.407964,6.27,4.27,30505,"Spa, Beach Access, Fitness Center",Kolkata Viewpoint is a popular attraction in Kolkata. Visitors enjoy its scenic value and cultural importance.,100,family,,2025-10-31T17:59:12.130802Z
gt_1110,Geneva Lodge,hotel,Switzerland,Geneva,46.198358,6.09614,148.09,2.7,2056,Pet Friendly,"Comfortable Geneva Lodge located in Geneva, offering Pet Friendly. Suitable for business and leisure travelers.",74,urban,Baghdad Downtown,2025-10-31T17:59:12.156365Z
gt_1111,Cairo Beach Resort,resort,Egypt,Cairo,30.016922,31.186311,90.36,2.99,6110,"Family Rooms, Beach Access","Relaxing resort in Cairo with Family Rooms, Beach Access. Ideal for holidays and retreats.",87,luxury,Sydney Monument,2025-10-31T17:59:12.156383Z
gt_1112,Osaka Suites,hotel,Japan,Osaka,34.658019,135.549291,115.09,2.67,14746,Free WiFi,"Comfortable Osaka Suites located in Osaka, offering Free WiFi. Suitable for business and leisure travelers.",93,urban,"Tokyo Old Town, Montreal Viewpoint, Zurich Viewpoint",2025-10-31T17:59:12.156403Z
gt_1113,Busan Suites,hotel,South Korea,Busan,35.21377,129.039594,98.16,3.79,5687,"Bar, Non-smoking, Pet Friendly","Comfortable Busan Suites located in Busan, offering Bar, Non-smoking, Pet Friendly. Suitable for business and leisure travelers.",89,family,"Beijing Monument, Cairo Viewpoint",2025-10-31T17:59:12.156420Z
gt_1114,Sydney Boutique,hotel,Australia,Sydney,-33.882473,151.219229,121.66,3.4,1100,Pet Friendly,"Comfortable Sydney Boutique located in Sydney, offering Pet Friendly. Suitable for business and leisure travelers.",65,adventure,,2025-10-31T17:59:12.156435Z
gt_1115,Dublin Beach Resort,resort,Ireland,Dublin,53.370033,-6.212302,217.16,4.22,5852,"Breakfast Included, Parking","Relaxing resort in Dublin with Breakfast Included, Parking. Ideal for holidays and retreats.",89,urban,"Brisbane Hotel, Mexico City Downtown",2025-10-31T17:59:12.156453Z
gt_1116,Singapore Boutique,hotel,Singapore,Singapore,1.355085,103.811929,114.19,3.19,8764,Airport Shuttle,"Comfortable Singapore Boutique located in Singapore, offering Airport Shuttle. Suitable for business and leisure travelers.",88,luxury,,2025-10-31T17:59:12.156469Z
gt_1117,Singapore Boutique,hotel,Singapore,Singapore,1.330624,103.825285,157.11,4.82,623,"Fitness Center, Bar, Spa, Non-smoking","Comfortable Singapore Boutique located in Singapore, offering Fitness Center, Bar, Spa, Non-smoking. Suitable for business and leisure travelers.",60,budget,"Shanghai Boutique, Zurich Museum",2025-10-31T17:59:12.156487Z
gt_1118,Cape Town Beach,attraction,South Africa,Cape Town,-33.956101,18.402022,5.86,3.85,20041,"Pet Friendly, Non-smoking, Airport Shuttle, Bar",Cape Town Beach is a popular attraction in Cape Town. Visitors enjoy its scenic value and cultural importance.,97,beach,"Warsaw Museum, Warsaw Historic District, Mexico City Lodge",2025-10-31T17:59:12.156509Z
gt_1119,Prague Lodge,hotel,Czech Republic,Prague,50.086459,14.445312,92.56,3.4,13265,"Family Rooms, Pool, Breakfast Included, Airport Shuttle","Comfortable Prague Lodge located in Prague, offering Family Rooms, Pool, Breakfast Included, Airport Shuttle. Suitable for business and leisure travelers.",92,nature,"Osaka Downtown, Sao Paulo Waterfront, Kolkata Hotel",2025-10-31T17:59:12.156533Z
gt_112,Tel Aviv Inn,hotel,Israel,Tel Aviv,32.087851,34.784617,94.69,3.34,6131,"Bar, Fitness Center, Parking, Non-smoking","Comfortable Tel Aviv Inn located in Tel Aviv, offering Bar, Fitness Center, Parking, Non-smoking. Suitable for business and leisure travelers.",92,family,Chennai Historic District,2025-10-31T17:59:12.130820Z
gt_1120,Paris Boutique,hotel,France,Paris,48.877027,2.35623,137.73,3.28,287,"Non-smoking, Pet Friendly","Comfortable Paris Boutique located in Paris, offering Non-smoking, Pet Friendly. Suitable for business and leisure travelers.",53,beach,,2025-10-31T17:59:12.156548Z
gt_1121,Oslo Suites,hotel,Norway,Oslo,59.927411,10.759301,112.21,3.15,8441,"Family Rooms, Non-smoking, Bar","Comfortable Oslo Suites located in Oslo, offering Family Rooms, Non-smoking, Bar. Suitable for business and leisure travelers.",92,budget,"Honolulu Monument, Guadalajara Suites",2025-10-31T17:59:12.156570Z
gt_1122,Oslo Monument,attraction,Norway,Oslo,59.953771,10.748412,13.14,3.27,28913,"Bar, Fitness Center, Family Rooms, Pool",Oslo Monument is a popular attraction in Oslo. Visitors enjoy its scenic value and cultural importance.,99,family,"Stockholm Old Town, Baghdad Waterfront",2025-10-31T17:59:12.156589Z
gt_1123,Ho Chi Minh City Beach Resort,resort,Vietnam,Ho Chi Minh City,10.825916,106.613872,152.54,4.29,13032,"Beach Access, Parking","Relaxing resort in Ho Chi Minh City with Beach Access, Parking. Ideal for holidays and retreats.",91,beach,"Oslo Museum, Guangzhou Old Town, Baghdad Park",2025-10-31T17:59:12.156608Z
gt_1124,Helsinki Hotel,hotel,Finland,Helsinki,60.208651,24.890666,70.69,3.73,13679,Breakfast Included,"Comfortable Helsinki Hotel located in Helsinki, offering Breakfast Included. Suitable for business and leisure travelers.",95,budget,,2025-10-31T17:59:12.156624Z
gt_1125,Melbourne Boutique,hotel,Australia,Melbourne,-37.78672,144.979994,104.82,3.12,6976,"Family Rooms, Airport Shuttle, Non-smoking, Pet Friendly","Comfortable Melbourne Boutique located in Melbourne, offering Family Rooms, Airport Shuttle, Non-smoking, Pet Friendly. Suitable for business and leisure travelers.",84,cultural,"Budapest Historic District, Brussels Historic District",2025-10-31T17:59:12.156645Z
gt_1126,Tokyo Museum,attraction,Japan,Tokyo,35.737976,139.672437,18.35,3.23,37732,"Family Rooms, Pool",Tokyo Museum is a popular attraction in Tokyo. Visitors enjoy its scenic value and cultural importance.,100,family,Helsinki Monument,2025-10-31T17:59:12.156661Z
gt_1127,Accra Lodge,hotel,Ghana,Accra,5.582041,-0.2309,38.54,2.49,13548,Fitness Center,"Comfortable Accra Lodge located in Accra, offering Fitness Center. Suitable for business and leisure travelers.",91,budget,,2025-10-31T17:59:12.156675Z
gt_1128,Saint Petersburg Lodge,hotel,Russia,Saint Petersburg,59.906003,30.319968,78.4,2.57,11432,"Airport Shuttle, Beach Access, Non-smoking, Spa","Comfortable Saint Petersburg Lodge located in Saint Petersburg, offering Airport Shuttle, Beach Access, Non-smoking, Spa. Suitable for business and leisure travelers.",95,beach,,2025-10-31T17:59:12.156690Z
gt_1129,Kuala Lumpur Suites,hotel,Malaysia,Kuala Lumpur,3.122431,101.675483,50.52,3.84,10276,"Fitness Center, Pet Friendly, Beach Access","Comfortable Kuala Lumpur Suites located in Kuala Lumpur, offering Fitness Center, Pet Friendly, Beach Access. Suitable for business and leisure travelers.",88,beach,"Baghdad Lodge, Chennai Viewpoint",2025-10-31T17:59:12.156708Z
gt_113,Toronto Historic District,destination,Canada,Toronto,43.614824,-79.41266,4.4,3.99,1035,"Family Rooms, Fitness Center","Toronto Historic District area in Toronto, known for its local culture and points of interest.",66,urban,Johannesburg Waterfront,2025-10-31T17:59:12.130838Z
gt_1130,Bengaluru Monument,attraction,India,Bengaluru,12.987602,77.628432,5.89,3.66,7586,Beach Access,Bengaluru Monument is a popular attraction in Bengaluru. Visitors enjoy its scenic value and cultural importance.,88,cultural,Buenos Aires Historic District,2025-10-31T17:59:12.156723Z
gt_1131,Zurich Beach Resort,resort,Switzerland,Zurich,47.407624,8.517342,172.82,2.72,12555,"Beach Access, Free WiFi, Pet Friendly, Airport Shuttle","Relaxing resort in Zurich with Beach Access, Free WiFi, Pet Friendly, Airport Shuttle. Ideal for holidays and retreats.",93,beach,Oslo Temple,2025-10-31T17:59:12.156741Z
gt_1132,Toronto Hotel,hotel,Canada,Toronto,43.622091,-79.377178,139.41,3.95,5307,"Pet Friendly, Fitness Center","Comfortable Toronto Hotel located in Toronto, offering Pet Friendly, Fitness Center. Suitable for business and leisure travelers.",90,nature,"Bogota Hotel, Guadalajara Museum",2025-10-31T17:59:12.156759Z
gt_1133,Osaka Resort,resort,Japan,Osaka,34.702898,135.531725,170.83,2.73,6927,"Fitness Center, Pool","Relaxing resort in Osaka with Fitness Center, Pool. Ideal for holidays and retreats.",87,nature,"Dubai Hotel, Stockholm Old Town",2025-10-31T17:59:12.156776Z
